sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:39.71,79.91,44.18,-129.97,0.700,0.706,0-0.026,0.038,-1.302
IMU,16:33:39.72,79.91,44.18,-129.97,0.699,0.705,0.123,-0.026,0.038,-1.302
IMU,16:33:39.75,79.91,44.18,-129.97,0.699,0.705,0.123,-0.026,0.038,-1.302
IMU,16:33:39.80,79.91,44.18,-129.97,0.699,0.705,0.123,-0.026,0.038,-1.302
IMU,16:33:39.81,79.91,44.18,-129.97,0.699,0.705,0.122,-0.026,0.038,-1.3-0.026,0.038,-1.302
IMU,16:33:39.83,79.92,44.18,-129.96,0.701,0.705,0.122,-0.026,0.038,-1.302
IMU,16:33:39.91,79.92,44.19,-129.96,0.701,0.705,0.122,-0.026,0.038,-1.302
IMU,16:33:39.93,79.92,44.19,-129.96,0.701,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:39.95,79.92,44.19,-129.96,0.701,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:39.96,79.92,44.19,-129.96,0.701,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:39.97,79.92,44.19,-129.96,0.700,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:40.07,79.92,44.19,-129.96,0.700,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:40.08,79.92,44.19,"-12
*79.92",44.19,-129.96,0.696,0.706,0.125,-0.026,0.038,-1.302
IMU,16:33:40.09,79.92,44.19,-129.96,0.696,0.706,0.125,-0.026,0.038,-1.302
IMU,16:33:40.15,79.92,44.19,-129.96,0.696,0.706,0.125,-0.026,0.038,-1.302
IMU,16:33:40.23,79.92,44.19,-129.96,0.698,0.707,0.125,-0.026,0.038,-1.302
IMU,16:33:40.25,79.92,44.19,"-12
*79.92",44.19,-129.96,0.699,0.707,0.125,-0.026,0.038,-1.302
IMU,16:33:40.30,79.92,44.19,-129.96,0.700,0.706,0.126,-0.026,0.038,-1.302
IMU,16:33:40.37,79.92,44.19,-129.96,0.700,0.706,0.126,-0.026,0.038,-1.302
IMU,16:33:40.39,79.92,44.19,-129.96,0.700,0.706,0.126,-0.026,0.038,-1.302
IMU,16:33:40.43,79.92,44.19,-128,-1.302
IMU,16:33:40.49,79.92,44.19,-129.96,0.700,0.706,0.127,-0.026,0.038,-1.302
IMU,16:33:40.49,79.92,44.19,-129.96,0.701,0.705,0.127,-0.026,0.038,-1.302
IMU,16:33:40.51,79.92,44.19,-129.96,0.701,0.705,0.127,-0.026,0.038,-1.302
IMU,16:33:40.52,79.92,44.19,-129.96,0.701,0.705,0.127,-0.026,0.038,-1.302
IMU,16:33:40.57,79.92,44.19,-12,-1.302
IMU,16:33:40.61,79.91,44.19,-129.97,0.696,0.707,0.128,-0.026,0.038,-1.302
IMU,16:33:40.62,79.91,44.19,-129.97,0.696,0.707,0.128,-0.026,0.038,-1.302
IMU,16:33:40.63,79.91,44.18,-129.97,0.695,0.707,0.127,-0.026,0.038,-1.302
IMU,16:33:40.68,79.91,44.18,-129.97,0.695,0.707,0.127,-0.026,0.038,-1.302
IMU,16:33:40.68,79.91,44.18,-129.97,0.695,0.707,0.127,-0.026,0.038,-1.302
IMU,16:33:40.69,79.91,44.18,-126,-0.026,0.038,-1.302
